date,time,id,name,traffic,baseline
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,817,Abbostford-Huntingdon,200,205
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,841,Aldergrove,154,154
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,453,Ambassador Bridge,184,178
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,840,Douglas,77,86
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,410,Fort Erie (Peace Bridge),191,202
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,813,Pacific Highway,165,173
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,427,Queenston Lewiston Bridge,277,121
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,440,Sarnia (Blue Water Bridge),116,125
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,328,St-Armand/Philipsburg,114,103
27-Jul-2021,09_40_40,2021-07-27 13:40:40.323193+00:00,351,St-Bernard-de-Lacolle: Highway 15,94,70
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,817,Abbostford-Huntingdon,207,205
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,841,Aldergrove,154,154
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,453,Ambassador Bridge,243,178
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,840,Douglas,77,86
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,410,Fort Erie (Peace Bridge),199,202
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,813,Pacific Highway,162,173
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,427,Queenston Lewiston Bridge,215,121
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,440,Sarnia (Blue Water Bridge),113,125
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,328,St-Armand/Philipsburg,110,103
27-Jul-2021,09_50_45,2021-07-27 13:50:45.282202+00:00,351,St-Bernard-de-Lacolle: Highway 15,94,70
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,817,Abbostford-Huntingdon,207,205
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,841,Aldergrove,154,154
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,453,Ambassador Bridge,191,178
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,840,Douglas,77,86
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,410,Fort Erie (Peace Bridge),206,202
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,813,Pacific Highway,160,173
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,427,Queenston Lewiston Bridge,261,121
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,440,Sarnia (Blue Water Bridge),168,125
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,328,St-Armand/Philipsburg,124,103
27-Jul-2021,10_00_49,2021-07-27 14:00:49.856260+00:00,351,St-Bernard-de-Lacolle: Highway 15,90,70
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,817,Abbostford-Huntingdon,207,205
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,841,Aldergrove,154,154
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,453,Ambassador Bridge,230,178
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,840,Douglas,77,86
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,410,Fort Erie (Peace Bridge),187,202
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,813,Pacific Highway,159,173
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,427,Queenston Lewiston Bridge,295,121
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,440,Sarnia (Blue Water Bridge),188,125
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,328,St-Armand/Philipsburg,105,103
27-Jul-2021,10_10_53,2021-07-27 14:10:53.928974+00:00,351,St-Bernard-de-Lacolle: Highway 15,90,70
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,817,Abbostford-Huntingdon,213,205
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,841,Aldergrove,154,154
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,453,Ambassador Bridge,209,178
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,840,Douglas,77,86
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,410,Fort Erie (Peace Bridge),285,202
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,813,Pacific Highway,160,173
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,427,Queenston Lewiston Bridge,290,121
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,440,Sarnia (Blue Water Bridge),188,125
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,328,St-Armand/Philipsburg,108,103
27-Jul-2021,10_20_58,2021-07-27 14:20:58.193295+00:00,351,St-Bernard-de-Lacolle: Highway 15,91,70
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,817,Abbostford-Huntingdon,192,205
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,841,Aldergrove,156,154
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,453,Ambassador Bridge,336,178
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,840,Douglas,77,86
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,410,Fort Erie (Peace Bridge),285,202
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,813,Pacific Highway,167,173
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,427,Queenston Lewiston Bridge,247,121
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,440,Sarnia (Blue Water Bridge),215,125
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,328,St-Armand/Philipsburg,121,103
27-Jul-2021,11_17_25,2021-07-27 15:17:25.641919+00:00,351,St-Bernard-de-Lacolle: Highway 15,94,70
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,817,Abbostford-Huntingdon,191,205
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,841,Aldergrove,154,154
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,453,Ambassador Bridge,340,178
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,840,Douglas,77,86
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,410,Fort Erie (Peace Bridge),285,202
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,813,Pacific Highway,173,173
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,427,Queenston Lewiston Bridge,232,121
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,440,Sarnia (Blue Water Bridge),224,125
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,328,St-Armand/Philipsburg,119,103
27-Jul-2021,11_27_41,2021-07-27 15:27:41.921319+00:00,351,St-Bernard-de-Lacolle: Highway 15,91,70
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,817,Abbostford-Huntingdon,190,205
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,841,Aldergrove,154,154
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,453,Ambassador Bridge,353,178
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,840,Douglas,77,86
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,410,Fort Erie (Peace Bridge),285,202
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,813,Pacific Highway,173,173
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,427,Queenston Lewiston Bridge,263,121
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,440,Sarnia (Blue Water Bridge),280,125
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,328,St-Armand/Philipsburg,115,103
27-Jul-2021,11_37_46,2021-07-27 15:37:46.571921+00:00,351,St-Bernard-de-Lacolle: Highway 15,91,70
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,817,Abbostford-Huntingdon,190,205
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,841,Aldergrove,154,154
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,453,Ambassador Bridge,293,178
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,840,Douglas,77,86
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,410,Fort Erie (Peace Bridge),194,202
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,813,Pacific Highway,176,173
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,427,Queenston Lewiston Bridge,233,121
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,440,Sarnia (Blue Water Bridge),323,125
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,328,St-Armand/Philipsburg,116,103
27-Jul-2021,11_47_50,2021-07-27 15:47:50.702750+00:00,351,St-Bernard-de-Lacolle: Highway 15,91,70
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,817,Abbostford-Huntingdon,199,205
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,841,Aldergrove,155,154
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,453,Ambassador Bridge,241,178
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,840,Douglas,77,86
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,410,Fort Erie (Peace Bridge),194,202
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,813,Pacific Highway,170,173
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,427,Queenston Lewiston Bridge,211,121
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,440,Sarnia (Blue Water Bridge),379,125
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,328,St-Armand/Philipsburg,117,103
27-Jul-2021,11_57_54,2021-07-27 15:57:54.826050+00:00,351,St-Bernard-de-Lacolle: Highway 15,133,70
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,817,Abbostford-Huntingdon,203,205
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,841,Aldergrove,155,154
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,453,Ambassador Bridge,231,178
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,840,Douglas,77,86
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,410,Fort Erie (Peace Bridge),196,202
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,813,Pacific Highway,176,173
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,427,Queenston Lewiston Bridge,215,121
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,440,Sarnia (Blue Water Bridge),468,125
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,328,St-Armand/Philipsburg,118,103
27-Jul-2021,12_07_58,2021-07-27 16:07:58.866245+00:00,351,St-Bernard-de-Lacolle: Highway 15,133,70
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,817,Abbostford-Huntingdon,203,205
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,841,Aldergrove,154,154
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,453,Ambassador Bridge,233,178
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,840,Douglas,77,86
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,410,Fort Erie (Peace Bridge),151,202
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,813,Pacific Highway,178,173
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,427,Queenston Lewiston Bridge,237,121
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,440,Sarnia (Blue Water Bridge),367,125
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,328,St-Armand/Philipsburg,118,103
27-Jul-2021,12_18_02,2021-07-27 16:18:02.495556+00:00,351,St-Bernard-de-Lacolle: Highway 15,155,70
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,817,Abbostford-Huntingdon,222,205
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,841,Aldergrove,155,154
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,453,Ambassador Bridge,215,178
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,840,Douglas,77,86
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,410,Fort Erie (Peace Bridge),154,202
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,813,Pacific Highway,169,173
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,427,Queenston Lewiston Bridge,206,121
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,440,Sarnia (Blue Water Bridge),345,125
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,328,St-Armand/Philipsburg,144,103
27-Jul-2021,12_28_06,2021-07-27 16:28:06.381546+00:00,351,St-Bernard-de-Lacolle: Highway 15,154,70
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,817,Abbostford-Huntingdon,223,205
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,841,Aldergrove,155,154
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,453,Ambassador Bridge,202,178
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,840,Douglas,77,86
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,410,Fort Erie (Peace Bridge),155,202
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,813,Pacific Highway,165,173
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,427,Queenston Lewiston Bridge,190,121
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,440,Sarnia (Blue Water Bridge),334,125
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,328,St-Armand/Philipsburg,146,103
27-Jul-2021,12_38_10,2021-07-27 16:38:10.056640+00:00,351,St-Bernard-de-Lacolle: Highway 15,154,70
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,817,Abbostford-Huntingdon,227,205
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,841,Aldergrove,155,154
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,453,Ambassador Bridge,213,178
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,840,Douglas,77,86
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,410,Fort Erie (Peace Bridge),216,202
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,813,Pacific Highway,165,173
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,427,Queenston Lewiston Bridge,177,121
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,440,Sarnia (Blue Water Bridge),299,125
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,328,St-Armand/Philipsburg,148,103
27-Jul-2021,12_48_13,2021-07-27 16:48:13.540405+00:00,351,St-Bernard-de-Lacolle: Highway 15,158,70
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,817,Abbostford-Huntingdon,226,205
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,841,Aldergrove,155,154
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,453,Ambassador Bridge,213,178
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,840,Douglas,77,86
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,410,Fort Erie (Peace Bridge),214,202
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,813,Pacific Highway,165,173
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,427,Queenston Lewiston Bridge,175,121
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,440,Sarnia (Blue Water Bridge),212,125
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,328,St-Armand/Philipsburg,151,103
27-Jul-2021,12_58_17,2021-07-27 16:58:17.247096+00:00,351,St-Bernard-de-Lacolle: Highway 15,122,70
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,817,Abbostford-Huntingdon,226,205
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,841,Aldergrove,155,154
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,453,Ambassador Bridge,217,178
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,840,Douglas,77,86
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,410,Fort Erie (Peace Bridge),211,202
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,813,Pacific Highway,165,173
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,427,Queenston Lewiston Bridge,176,121
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,440,Sarnia (Blue Water Bridge),264,125
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,328,St-Armand/Philipsburg,139,103
27-Jul-2021,13_08_20,2021-07-27 17:08:20.962041+00:00,351,St-Bernard-de-Lacolle: Highway 15,187,70
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,817,Abbostford-Huntingdon,222,205
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,841,Aldergrove,155,154
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,453,Ambassador Bridge,199,178
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,840,Douglas,100,86
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,410,Fort Erie (Peace Bridge),210,202
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,813,Pacific Highway,166,173
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,427,Queenston Lewiston Bridge,172,121
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,440,Sarnia (Blue Water Bridge),243,125
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,328,St-Armand/Philipsburg,131,103
27-Jul-2021,13_18_25,2021-07-27 17:18:25.956004+00:00,351,St-Bernard-de-Lacolle: Highway 15,178,70
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,817,Abbostford-Huntingdon,216,205
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,841,Aldergrove,154,154
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,453,Ambassador Bridge,257,178
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,840,Douglas,118,86
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,410,Fort Erie (Peace Bridge),211,202
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,813,Pacific Highway,166,173
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,427,Queenston Lewiston Bridge,166,121
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,440,Sarnia (Blue Water Bridge),263,125
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,328,St-Armand/Philipsburg,130,103
27-Jul-2021,13_28_30,2021-07-27 17:28:30.218514+00:00,351,St-Bernard-de-Lacolle: Highway 15,162,70
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,817,Abbostford-Huntingdon,211,205
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,841,Aldergrove,151,154
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,453,Ambassador Bridge,219,178
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,840,Douglas,128,86
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,410,Fort Erie (Peace Bridge),211,202
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,813,Pacific Highway,165,173
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,427,Queenston Lewiston Bridge,211,121
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,440,Sarnia (Blue Water Bridge),252,125
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,328,St-Armand/Philipsburg,129,103
27-Jul-2021,13_38_34,2021-07-27 17:38:34.373405+00:00,351,St-Bernard-de-Lacolle: Highway 15,162,70
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,817,Abbostford-Huntingdon,208,205
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,841,Aldergrove,142,154
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,453,Ambassador Bridge,243,178
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,840,Douglas,140,86
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,410,Fort Erie (Peace Bridge),231,202
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,813,Pacific Highway,160,173
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,427,Queenston Lewiston Bridge,325,121
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,440,Sarnia (Blue Water Bridge),225,125
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,328,St-Armand/Philipsburg,131,103
27-Jul-2021,13_48_41,2021-07-27 17:48:41.328961+00:00,351,St-Bernard-de-Lacolle: Highway 15,89,70
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,817,Abbostford-Huntingdon,214,205
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,841,Aldergrove,142,154
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,453,Ambassador Bridge,208,178
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,840,Douglas,215,86
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,410,Fort Erie (Peace Bridge),232,202
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,813,Pacific Highway,159,173
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,427,Queenston Lewiston Bridge,200,121
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,440,Sarnia (Blue Water Bridge),266,125
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,328,St-Armand/Philipsburg,133,103
27-Jul-2021,13_58_45,2021-07-27 17:58:45.573642+00:00,351,St-Bernard-de-Lacolle: Highway 15,97,70
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,817,Abbostford-Huntingdon,213,205
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,841,Aldergrove,169,154
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,453,Ambassador Bridge,313,178
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,840,Douglas,252,86
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,410,Fort Erie (Peace Bridge),233,202
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,813,Pacific Highway,161,173
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,427,Queenston Lewiston Bridge,204,121
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,440,Sarnia (Blue Water Bridge),178,125
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,328,St-Armand/Philipsburg,113,103
27-Jul-2021,14_08_50,2021-07-27 18:08:50.488597+00:00,351,St-Bernard-de-Lacolle: Highway 15,109,70
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,817,Abbostford-Huntingdon,211,205
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,841,Aldergrove,146,154
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,453,Ambassador Bridge,272,178
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,840,Douglas,275,86
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,410,Fort Erie (Peace Bridge),258,202
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,813,Pacific Highway,160,173
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,427,Queenston Lewiston Bridge,212,121
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,440,Sarnia (Blue Water Bridge),259,125
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,328,St-Armand/Philipsburg,115,103
27-Jul-2021,14_18_54,2021-07-27 18:18:54.027311+00:00,351,St-Bernard-de-Lacolle: Highway 15,114,70
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,817,Abbostford-Huntingdon,212,205
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,841,Aldergrove,146,154
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,453,Ambassador Bridge,270,178
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,840,Douglas,262,86
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,410,Fort Erie (Peace Bridge),257,202
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,813,Pacific Highway,159,173
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,427,Queenston Lewiston Bridge,294,121
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,440,Sarnia (Blue Water Bridge),256,125
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,328,St-Armand/Philipsburg,120,103
27-Jul-2021,14_28_57,2021-07-27 18:28:57.599883+00:00,351,St-Bernard-de-Lacolle: Highway 15,93,70
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,817,Abbostford-Huntingdon,197,205
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,841,Aldergrove,146,154
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,453,Ambassador Bridge,210,178
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,840,Douglas,145,86
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,410,Fort Erie (Peace Bridge),115,202
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,813,Pacific Highway,167,173
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,427,Queenston Lewiston Bridge,269,121
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,440,Sarnia (Blue Water Bridge),385,125
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,328,St-Armand/Philipsburg,117,103
27-Jul-2021,19_56_33,2021-07-27 23:56:33.240034+00:00,351,St-Bernard-de-Lacolle: Highway 15,89,70
27-Jul-2021,20_06_38,2021-07-28 00:06:38.633646+00:00,817,Abbostford-Huntingdon,198,205
27-Jul-2021,20_06_38,2021-07-28 00:06:38.633646+00:00,841,Aldergrove,144,154
